Title	Issue #	Month	Year	Publisher	Genre	Format	Condition	# of Copies	Value	Notes 1	Notes 2	GCD URL	CV URL
Dennis the Menace Bonus Magazine	120			Fawcett		Standard comic	1.0 Fair	1	$1				
Dennis the Menace Bonus Magazine	121			Fawcett		Standard comic	1.0 Fair	1	$1				
Dennis the Menace Bonus Magazine	145			Fawcett		Standard comic	4.0 Very Good	1	$4		2nd copy Fair		
Dennis the Menace Bonus Magazine	164			Fawcett		Standard comic	1.0 Fair	1	$1				
Dennis the Menace Bonus Magazine	166			Fawcett		Standard comic	2.0 Good	1	$2				
Dennis the Menace Bonus Magazine	167			Fawcett		Standard comic	2.0 Good	1	$2				
Dennis the Menace Bonus Magazine	174			Fawcett		Standard comic	2.0 Good	1	$2				
Dennis the Menace Bonus Magazine	193			Fawcett		Standard comic	2.0 Good	1	$2				
Dennis the Menace Bonus Magazine	194			Fawcett		Standard comic	2.0 Good	1	$2				
Dennis the Menace Comics Digest	3			Marvel		Standard comic	6.5 Fine +	1	$5			http://my.comics.org/issue/259074/	
Dennis the Menace Fun Fest	16			Fawcett		Standard comic	2.0 Good	1	$2				
Dennis the Menace Giant	31	Summer	1965	Fawcett	Humor	Standard comic	4.0 Very Good	1	$6		Verify condition	http://my.comics.org/issue/132304/	
Dennis the Menace Giant	35	Winter	1965	Fawcett		Standard comic	4.0 Very Good	1	$6			https://my.comics.org/issue/132308/	
Dennis the Menace Giant	36	Spring	1966	Fawcett	Humor	Standard comic	6.0 Fine	1	$0			https://my.comics.org/issue/132309/	
Dennis the Menace Giant	37	Spring	1966	Fawcett	Humor	Standard comic	4.5 Very Good +	1	$0			https://my.comics.org/issue/132310/	
Dennis the Menace Giant	42	Summer	1964	Fawcett	Humor	Standard comic	5.0 Very Good/Fine	1	$0			https://my.comics.org/issue/132296/	
Dennis the Menace Giant	44	Spring	1967	Fawcett	Humor	Standard comic	2.0 Good	1	$3		Verify condition	http://my.comics.org/issue/132317/	
Dennis the Menace Giant	45	Spring	1967	Fawcett		Standard comic	2.0 Good	1	$3			https://my.comics.org/issue/132318/	
Dennis the Menace Giant	61	Winter	1968	Fawcett	Humor	Standard comic	1.0 Fair	1	$1		big rip in front cover	http://my.comics.org/issue/132334/	
Dennis the Menace Giant	62		1968	Fawcett		Standard comic	2.0 Good	1	$2			https://my.comics.org/issue/132335/	
Dennis the Menace Takes a Poke at Poison			1981			Standard comic	9.0 Very Fine/Near Mint	1	$5				
Dennis the Menace Triple Feature	1		1961	Fawcett		Standard comic	4.0 Very Good	1	$12				
Destroyer Duck	1		1982	Eclipse		Standard comic	9.4 Near Mint	1	$8		1st app Groo	http://my.comics.org/issue/36010/	
Destroyer Duck	2		1982	Eclipse		Standard comic	9.4 Near Mint	1	$5			http://my.comics.org/issue/37037/	
Destroyer Duck	3		1983	Eclipse		Standard comic	9.4 Near Mint	1	$5			http://my.comics.org/issue/37037/	
Destroyer Duck	5		1983	Eclipse		Standard comic	9.4 Near Mint	1	$5			http://my.comics.org/issue/38036/	
Detective Comics	330			DC		Standard comic	1.0 Fair	1	$5				
Detective Comics	331			DC		Standard comic	2.0 Good	1	$8				
Detective Comics	345			DC		Standard comic	0.5 Poor	1	$0		no cover		
Detective Comics	354			DC		Standard comic	3.0 Good/Very Good	1	$10				
Detective Comics	500			DC		Standard comic	8.0 Very Fine	1	$11				
Detective Comics	572			DC		Standard comic	9.2 Near Mint �	1	$7				
Detective Comics	753			DC		Standard comic	9.2 Near Mint �	1	$3				
Detectives Inc.	1			Eclipse		Standard comic		1	$3				
Devil-Dog Dugan	2		1956	Marvel		Standard comic	2.0 Good	1	$9			http://my.comics.org/issue/201474/	
Dick Tracy Adventures	1		1991	Gladstone		Magazine	9.2 Near Mint �	1	$0			https://my.comics.org/issue/1129023/	
Dishman	1		1986	Other		Standard comic	8.0 Very Fine	1	$1		Arbitrary value assigned (not in price guide)		
Disney's Comics in 3-D	1			Disney	Funny Animal3-D	Standard comic		1	$5		with glasses		
Disneyland Birthday Party Comics Digest	1			Gladstone		Standard comic	9.4 Near Mint	1	$12				
Doc Savage	2			Marvel		Standard comic	5.0 Very Good/Fine	1	$7	Steranko c		http://my.comics.org/issue/25727/	
Doc Savage	4			Marvel		Standard comic	8.0 Very Fine	1	$9			http://my.comics.org/issue/26133/	
Doc Savage	4			Marvel		Magazine	2.0 Good	1	$2				
Doc Weird's Thrill Book	3			Paragon		Standard comic		1	$0			http://my.comics.org/issue/395977/	
Doctor Solar	4			Gold Key		Standard comic	2.0 Good	1	$6			http://my.comics.org/issue/17718/	
Doctor Solar	6			Gold Key		Standard comic	4.0 Very Good	1	$10		2nd copy fair due to missing back c.	http://my.comics.org/issue/17992/	
Doctor Solar	9			Gold Key		Standard comic	2.0 Good	1	$5		2nd copy fair due to missing back c.	http://my.comics.org/issue/18685/	
Doctor Solar	13			Gold Key		Standard comic	1.0 Fair	1	$2		Fair due to missing back c.	http://my.comics.org/issue/18685/	
Doctor Solar	14			Gold Key		Standard comic	6.0 Fine	1	$12			http://my.comics.org/issue/19448/	
Doctor Solar	18			Gold Key		Standard comic	4.0 Very Good	1	$8			http://my.comics.org/issue/20583/	
Doctor Solar	19			Gold Key		Standard comic	2.0 Good	1	$4			http://my.comics.org/issue/20898/	
Doctor Solar	26			Gold Key		Standard comic	4.0 Very Good	1	$6			http://my.comics.org/issue/22457/	
Doctor Strange	57		1983	Marvel		Standard comic	9.0 Very Fine/Near Mint	1	$4			https://my.comics.org/issue/37126/	
Doctor Strange	58			Marvel		Standard comic	9.0 Very Fine/Near Mint	1	$6			https://my.comics.org/issue/37311/	
Doctor Strange	59			Marvel		Standard comic	9.0 Very Fine/Near Mint	1	$6			https://my.comics.org/issue/37499/	
Doctor Strange	172			Marvel		Standard comic	2.0 Good	5	$20			http://my.comics.org/issue/22170/	
Doctor Strange	175			Marvel		Standard comic	5.0 Very Good/Fine	1	$12			http://my.comics.org/issue/22399/	
Doctor Strange	176		1969	Marvel		Standard comic	2.0 Good	1	$5			http://my.comics.org/issue/22467/	
Doctor Strange	183			Marvel		Standard comic	4.0 Very Good	1	$8			http://my.comics.org/issue/23099/	
Don Fortune Magazine	6			Other		Standard comic	2.0 Good	1	$14	Beck a		http://my.comics.org/issue/230872/	
Donald Duck	85		1962	Gold Key	Funny Animal	Standard comic	4.0 Very Good	1	$10		First Western issue	http://my.comics.org/issue/17334/	
Donald Duck	90		1963	Gold Key	Funny Animal	Standard comic	4.5 Very Good +	1	$12			http://my.comics.org/issue/17902/	
Donald Duck	97			Gold Key	Funny Animal	Standard comic	2.0 Good	1	$5			http://my.comics.org/issue/18631/	
Donald Duck	100		1965	Gold Key	Funny Animal	Standard comic	6.0 Fine	1	$15			http://my.comics.org/issue/19049/	
Donald Duck	109			Gold Key	Funny Animal	Standard comic	2.0 Good		$0			https://my.comics.org/issue/20375/	
Donald Duck	110			Gold Key		Standard comic	6.5 Fine +	1	$15			http://my.comics.org/issue/20534/	
Donald Duck	111			Gold Key		Standard comic	5.5 Fine �	1	$10			http://my.comics.org/issue/20702/	
Donald Duck	112			Gold Key		Standard comic	6.5 Fine +	1	$15		First Moby Duck	http://my.comics.org/issue/20858/	
Donald Duck	114			Gold Key		Standard comic	6.5 Fine +	1	$15			http://my.comics.org/issue/20858/	
Donald Duck	117			Gold Key		Standard comic	6.5 Fine +	1	$15			http://my.comics.org/issue/20858/	
Donald Duck	118			Gold Key		Standard comic	2.0 Good	1	$4			https://my.comics.org/issue/21748/	
Donald Duck	120			Gold Key		Standard comic	2.0 Good	1	$4			http://my.comics.org/issue/22042/	
Donald Duck	124		1965	Gold Key	Funny Animal	Standard comic	4.5 Very Good +	1	$10			http://my.comics.org/issue/22611/	
Donald Duck	126			Gold Key		Standard comic	2.0 Good	1	$4			https://my.comics.org/issue/22866/?issue_detail=	
Donald Duck	127	Sept.	1969	Gold Key		Standard comic	2.0 Good	1	$4			https://my.comics.org/issue/22990/?issue_detail=	
Donald Duck	129			Gold Key		Standard comic	8.5 Very Fine +	1	$25			http://my.comics.org/issue/23259/	
Donald Duck	133			Gold Key		Standard comic	2.0 Good	1	$4			http://my.comics.org/issue/23259/	
Donald Duck	136			Gold Key		Standard comic	5.5 Fine �	1	$8			http://my.comics.org/issue/23259/	
Donald Duck	139			Gold Key	Funny Animal	Standard comic	6.0 Fine	1	$9			http://my.comics.org/issue/24525/	
Donald Duck	140			Gold Key	Funny Animal	Standard comic	2.0 Good	1	$0			https://my.comics.org/issue/24665/	
Donald Duck	143			Gold Key		Standard comic	2.0 Good	1	$3			http://my.comics.org/issue/23259/	
Donald Duck	144			Gold Key		Standard comic	2.0 Good	1	$3			http://my.comics.org/issue/25305/	
Donald Duck	149			Gold Key		Standard comic	2.0 Good	1	$3			http://my.comics.org/issue/23259/	
Donald Duck	150			Gold Key		Standard comic	2.0 Good	1	$3		Andrade bros classic	http://my.comics.org/issue/26475/	
Donald Duck	151			Gold Key		Standard comic	8.0 Very Fine	1	$14		2nd copy goodAndrade bros classic	https://my.comics.org/issue/26688/?issue_detail=	
Donald Duck	153			Gold Key		Standard comic	4.0 Very Good	1	$6			http://my.comics.org/issue/26921/	
Donald Duck	157			Gold Key		Standard comic	2.0 Good	1	$3			http://my.comics.org/issue/26921/	
Donald Duck	161			Gold Key		Standard comic	2.0 Good	1	$3			http://my.comics.org/issue/26921/	
Donald Duck	167			Gold Key		Standard comic	6.0 Fine	1	$6		Andrade bros classic2nd copy fair	http://my.comics.org/issue/29258/	
Donald Duck	168			Gold Key	Funny Animal	Standard comic	2.0 Good	1	$2			http://my.comics.org/issue/29497/	
Donald Duck	169			Gold Key		Standard comic	2.0 Good	1	$3			http://my.comics.org/issue/26921/	
Donald Duck	170			Gold Key		Standard comic	2.0 Good	1	$2			http://my.comics.org/issue/29258/	
Donald Duck	172			Gold Key		Standard comic	2.0 Good	1	$2			https://my.comics.org/issue/29955/	
Donald Duck	173			Gold Key		Standard comic	2.0 Good	1	$2			http://my.comics.org/issue/29258/	
Donald Duck	174			Gold Key		Standard comic	4.0 Very Good	1	$6			https://my.comics.org/issue/30148/?issue_detail=	
Donald Duck	175			Gold Key		Standard comic	8.0 Very Fine	1	$13			http://my.comics.org/issue/29258/	
Donald Duck	176			Gold Key		Standard comic	8.0 Very Fine	1	$13			https://my.comics.org/issue/33714/	
Donald Duck	182			Gold Key		Standard comic	1.0 Fair	1	$1			https://my.comics.org/issue/33714/	
Donald Duck	185			Gold Key		Standard comic	2.0 Good	1	$2			https://my.comics.org/issue/33714/	
Donald Duck	186			Gold Key		Standard comic	2.0 Good	1	$2			https://my.comics.org/issue/33714/	
Donald Duck	188			Gold Key		Standard comic	2.0 Good	1	$3			https://my.comics.org/issue/33714/	
Donald Duck	189			Gold Key		Standard comic	6.0 Fine	1	$6			https://my.comics.org/issue/33714/	
Donald Duck	190			Gold Key	Funny Animal	Standard comic	2.0 Good	1	$2			https://my.comics.org/issue/31764/	
Donald Duck	195			Gold Key	Funny Animal	Standard comic	2.0 Good	1	$2				
Donald Duck	196			Gold Key		Standard comic	4.0 Very Good	1	$4			https://my.comics.org/issue/33714/	
Donald Duck	198			Gold Key		Standard comic	4.0 Very Good	1	$4			https://my.comics.org/issue/33714/	
Donald Duck	199			Gold Key		Standard comic	4.0 Very Good	1	$4			https://my.comics.org/issue/33714/	
Donald Duck	200			Gold Key		Standard comic	2.0 Good	1	$2			https://my.comics.org/issue/33714/	
Donald Duck	201			Gold Key		Standard comic	2.0 Good	1	$2			https://my.comics.org/issue/33714/	
Donald Duck	202			Gold Key		Standard comic	2.0 Good	1	$2			https://my.comics.org/issue/33714/	
Donald Duck	203			Gold Key	Funny Animal	Standard comic	5.0 Very Good/Fine	1	$0			https://my.comics.org/issue/33057/	
Donald Duck	204			Gold Key		Standard comic	2.0 Good	1	$2			https://my.comics.org/issue/33714/	
Donald Duck	211			Gold Key		Standard comic	8.0 Very Fine	1	$9			https://my.comics.org/issue/33714/	
Donald Duck	213			Gold Key		Standard comic	8.0 Very Fine	1	$9			http://my.comics.org/issue/33872/	
Donald Duck	214			Gold Key		Standard comic	2.0 Good	1	$2			http://my.comics.org/issue/33872/	
Donald Duck	216			Gold Key		Standard comic	8.0 Very Fine	1	$9			http://my.comics.org/issue/34160/	
Donald Duck	217			Gold Key		Standard comic	8.0 Very Fine	1	$9			http://my.comics.org/issue/34237/	
Donald Duck	219			Gold Key		Standard comic	8.0 Very Fine	1	$10			http://my.comics.org/issue/34237/	
Donald Duck	220			Gold Key		Standard comic	8.0 Very Fine	1	$13			http://my.comics.org/issue/34237/	
Donald Duck	225			Gold Key		Standard comic	8.5 Very Fine +	1	$15			https://my.comics.org/issue/35064/?issue_detail=	
Donald Duck	226			Gold Key		Standard comic	9.0 Very Fine/Near Mint	1	$18			http://my.comics.org/issue/34237/	
Donald Duck	227			Gold Key		Standard comic	8.0 Very Fine	1	$13			http://my.comics.org/issue/34237/	
Donald Duck	228			Gold Key		Standard comic	9.0 Very Fine/Near Mint	1	$18				
Donald Duck	229			Gold Key		Standard comic	8.0 Very Fine	1	$9				
Donald Duck	231			Gold Key	Funny Animal	Standard comic	2.0 Good	1	$2				
Donald Duck	232			Gold Key		Standard comic	6.0 Fine	1	$6				
Donald Duck	233			Gold Key		Standard comic	2.0 Good	1	$2				
Donald Duck	234			Gold Key		Standard comic	5.5 Fine �	1	$5			https://my.comics.org/issue/35913/	
Donald Duck	235			Gold Key		Standard comic	2.0 Good	1	$2				
Donald Duck	236			Gold Key	Funny Animal	Standard comic	8.0 Very Fine	2	$18				
Donald Duck	237			Gold Key	Funny Animal	Standard comic	5.0 Very Good/Fine	1	$5				
Donald Duck	238			Gold Key	Funny Animal	Standard comic	5.0 Very Good/Fine	1	$5				
Donald Duck	240			Gold Key	Funny Animal	Standard comic	4.0 Very Good	1	$4				
Donald Duck	243			Gold Key	Funny Animal	Standard comic	6.0 Fine	1	$9				
Donald Duck	244			Gold Key	Funny Animal	Standard comic	8.0 Very Fine	1	$14				
Donald Duck	245			Gold Key		Standard comic	8.5 Very Fine +	1	$16				
Donald Duck	246			Gladstone		Standard comic	9.2 Near Mint �	1	$26			http://my.comics.org/issue/41931/	
Donald Duck	247			Gladstone		Standard comic	9.2 Near Mint �	1	$16			https://my.comics.org/issue/42048/?issue_detail=	
Donald Duck	248			Gladstone		Standard comic	9.2 Near Mint �	1	$16			https://my.comics.org/issue/42048/?issue_detail=	
Donald Duck	249			Gladstone		Standard comic	9.2 Near Mint �	1	$16			https://my.comics.org/issue/42375/?issue_detail=	
Donald Duck	250			Gladstone		Standard comic	9.2 Near Mint �	1	$18			https://my.comics.org/issue/42493/?issue_detail=	
Donald Duck	251			Gladstone		Standard comic	9.2 Near Mint �	1	$16			https://my.comics.org/issue/42618/?issue_detail=	
Donald Duck	252			Gladstone		Standard comic	9.2 Near Mint �	1	$8			https://my.comics.org/issue/42738/?issue_detail=	
Donald Duck	253			Gladstone		Standard comic	9.2 Near Mint �	2	$16			https://my.comics.org/issue/42850/?issue_detail=	
Donald Duck	254			Gladstone		Standard comic	9.2 Near Mint �	1	$8			https://my.comics.org/issue/42965/?issue_detail=	
Donald Duck	255			Gladstone		Standard comic	9.2 Near Mint �	1	$8			https://my.comics.org/issue/43092/?issue_detail=	
Donald Duck	256			Gladstone		Standard comic	9.2 Near Mint �	1	$8			https://my.comics.org/issue/43222/?issue_detail=	
Donald Duck	257			Gladstone		Standard comic	9.2 Near Mint �	1	$8			https://my.comics.org/issue/43333/?issue_detail=	
Donald Duck	258			Gladstone	Funny Animal	Standard comic	8.0 Very Fine	1	$8			https://my.comics.org/issue/43466/	
Donald Duck	259			Gladstone		Standard comic	9.2 Near Mint �	2	$16			https://my.comics.org/issue/43586/	
Donald Duck	260			Gladstone	Funny Animal	Standard comic	9.4 Near Mint	1	$8			http://my.comics.org/issue/43652/	
Donald Duck	261			Gladstone		Standard comic	9.2 Near Mint �	1	$8			http://my.comics.org/issue/43957/	
Donald Duck	262			Gladstone		Standard comic	9.2 Near Mint �	1	$8			http://my.comics.org/issue/44203/	
Donald Duck	264			Gladstone		Standard comic	9.2 Near Mint �	1	$8			http://my.comics.org/issue/44632/	
Donald Duck	265			Gladstone		Standard comic	9.2 Near Mint �	1	$8			http://my.comics.org/issue/44765/	
Donald Duck	266			Gladstone		Standard comic	9.2 Near Mint �	1	$8			http://my.comics.org/issue/44889/	
Donald Duck	267			Gladstone		Standard comic	9.2 Near Mint �	1	$8			http://my.comics.org/issue/45021/	
Donald Duck	270	March	1989	Gladstone	Funny Animal	Standard comic	9.2 Near Mint �	1	$8			https://my.comics.org/issue/45922/	
Donald Duck	278			Gladstone		Standard comic	9.2 Near Mint �	1	$9			http://my.comics.org/issue/47634/	
Donald Duck	279			Gladstone		Standard comic	9.2 Near Mint �	1	$9			http://my.comics.org/issue/47872/	
Donald Duck Album	1		1963	Gold Key	Funny Animal	Standard comic	2.0 Good	1	$6		Verify condition	http://my.comics.org/issue/17794/	
Donald Duck Beach Party	1		1965	Gold Key	Funny Animal	Standard comic	4.0 Very Good	1	$12			http://my.comics.org/issue/19406/	
Doom Patrol	98			DC		Standard comic	2.0 Good	1	$8			http://my.comics.org/issue/19425/	
Doom Patrol	103			DC		Standard comic	2.0 Good	1	$6			http://my.comics.org/issue/20020/	
Doom Patrol	117		1967	DC	Superhero	Standard comic	4.5 Very Good +	1	$12				
Doomsday Squad	2		1986	Fantagraphics		Standard comic		1	$3		Lloyd Llewellyn by Clowes	http://my.comics.org/issue/233338/	
Dopin' Dan	2		1973	Last Gasp	UndergroundWar	Standard comic	8.0 Very Fine	1	$4		Arbitrary value assigned (not in price guide)	http://my.comics.org/issue/671511/	
Double Life of Private Strong	1		1959	Archie	Superhero	Standard comic	1.0 Fair	1	$22	Simon & Kirby -c		http://my.comics.org/issue/15044/	
Dr. Atomic	3		1975	Last Gasp	Underground	Standard comic	8.0 Very Fine	1	$0			http://my.comics.org/issue/277727/	
Dracula	2		1966	Dell		Standard comic	4.0 Very Good	1	$10			http://my.comics.org/issue/20498/	
Dracula	6			Dell		Standard comic	4.0 Very Good	1	$6				
Dreadstar	1			Marvel		Standard comic	9.4 Near Mint	1	$4				
Droids	1			Marvel		Standard comic	9.2 Near Mint �	1	$20				
Duck Album	492			Dell		Standard comic	4.0 Very Good	1	$12				
Duck Album	686			Dell		Standard comic	2.0 Good	1	$6				
DuckTales	1			Disney		Standard comic	9.4 Near Mint	1	$3				
DuckTales	1			Gladstone		Standard comic	9.4 Near Mint	1	$6				
Duplex Planet	2			Fantagraphics		Standard comic		1	$2		Arbitrary value assigned (not in price guide)		
Durango Kid	4			Magazine Enterprises		Standard comic	2.0 Good	1	$14	Frazetta a		http://my.comics.org/issue/9190/	
Durango Kid	41			Magazine Enterprises		Standard comic	2.0 Good	1	$9			http://my.comics.org/issue/205360/	
Dynabrite Comics	11352			Whitman		Standard comic	6.0 Fine	1	$10			http://my.comics.org/series/2448/	
Dynabrite Comics	11354			Whitman		Standard comic	6.0 Fine	1	$10			http://my.comics.org/series/2449/	
Dynabrite Comics	11351			Whitman		Standard comic	6.0 Fine	1	$10			http://my.comics.org/series/2450/	
Dynabrite Comics	11358			Whitman		Standard comic	6.0 Fine	1	$10			http://my.comics.org/series/12600/	
Dynabrite Comics	11353			Whitman		Standard comic	6.0 Fine	1	$10			http://my.comics.org/series/2447/	
Dynabrite Comics	11355			Whitman		Standard comic	6.0 Fine	1	$10			http://my.comics.org/series/2452/	
